entity_type,source_iri,source_label,source_definition,candidate_rank,target_iri,target_label,target_definition,label_similarity,context_similarity,combined_similarity,ranking_band,reciprocal_best,manual_classification,assurance_relevance,reviewer_decision,review_notes
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R1-C3,DSTL-SbD03-C4-R1-C3 — Systematically manage vulnerabilities.,,3,https://example.org/ontology/sora#AE-OSO05-I-Criterion_01,System safety and reliability,,0.210594,0.0,0.136886,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R1-C4,DSTL-SbD03-C4-R1-C4 — Manage vulnerabilities to prevent adverse impact on programme functionality.,,1,https://example.org/ontology/sora#Manage,Manage,,0.218016,0.197074,0.210686,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R1-C4,DSTL-SbD03-C4-R1-C4 — Manage vulnerabilities to prevent adverse impact on programme functionality.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.24402,0.050404,0.176254,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R1-C4,DSTL-SbD03-C4-R1-C4 — Manage vulnerabilities to prevent adverse impact on programme functionality.,,3,https://example.org/ontology/sora#AE-OSO24-I-Criterion_01,Adverse environmental design,,0.178975,0.099095,0.151017,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2,DSTL-SbD03-C4-R2 — Vulnerability Management,,1,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.252383,0.068552,0.188042,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2,DSTL-SbD03-C4-R2 — Vulnerability Management,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.230909,0.074425,0.17614,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2,DSTL-SbD03-C4-R2 — Vulnerability Management,,3,https://example.org/ontology/sora#Manage,Manage,,0.25982,0.0,0.168883,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C1,DSTL-SbD03-C4-R2-C1 — Make vulnerability management systematic.,,1,https://example.org/ontology/sora#AE-OSO05-I-Criterion_01,System safety and reliability,,0.253893,0.0,0.165031,very low textual similarity,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C1,DSTL-SbD03-C4-R2-C1 — Make vulnerability management systematic.,,2,https://example.org/ontology/sora#AE-OSO05-A-Criterion_01,System safety and reliability (evidence),,0.229195,0.0,0.148977,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C1,DSTL-SbD03-C4-R2-C1 — Make vulnerability management systematic.,,3,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.186325,0.049397,0.1384,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C2,DSTL-SbD03-C4-R2-C2 — Document vulnerability management.,,1,https://example.org/ontology/sora#Document,Document,"A documentary information artefact used to define, support, or evidence SORA compliance.",0.461224,0.06746,0.323407,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C2,DSTL-SbD03-C4-R2-C2 — Document vulnerability management.,,2,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.218035,0.056691,0.161565,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C2,DSTL-SbD03-C4-R2-C2 — Document vulnerability management.,,3,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.200332,0.061547,0.151757,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C3,DSTL-SbD03-C4-R2-C3 — Integrate vulnerability management into security processes.,,1,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.291261,0.095423,0.222718,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C3,DSTL-SbD03-C4-R2-C3 — Integrate vulnerability management into security processes.,,2,https://example.org/ontology/sora#CybersecurityIntegrity,Cybersecurity Integrity,,0.319191,0.0,0.207474,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R2-C3,DSTL-SbD03-C4-R2-C3 — Integrate vulnerability management into security processes.,,3,https://example.org/ontology/sora#Integrity,Integrity,,0.295257,0.0,0.191917,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3,DSTL-SbD03-C4-R3 — Vulnerability Management,,1,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.252238,0.068529,0.18794,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3,DSTL-SbD03-C4-R3 — Vulnerability Management,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.230776,0.0744,0.176044,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3,DSTL-SbD03-C4-R3 — Vulnerability Management,,3,https://example.org/ontology/sora#Manage,Manage,,0.25967,0.0,0.168785,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C1,"DSTL-SbD03-C4-R3-C1 — Inform vulnerability management using documented incident reviews, near misses and lessons learned across reporting, governance, skills, policy and technical aspects.",,1,https://example.org/ontology/sora#AE-OSO17-I-Criterion_01,Fitness policy and fatigue management,,0.194949,0.074161,0.152673,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C1,"DSTL-SbD03-C4-R3-C1 — Inform vulnerability management using documented incident reviews, near misses and lessons learned across reporting, governance, skills, policy and technical aspects.",,2,https://example.org/ontology/sora#AE-OSO17-A-Criterion_01,Fitness policy and fatigue management (evidence),,0.189922,0.067137,0.146947,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C1,"DSTL-SbD03-C4-R3-C1 — Inform vulnerability management using documented incident reviews, near misses and lessons learned across reporting, governance, skills, policy and technical aspects.",,3,https://example.org/ontology/sora#Document,Document,"A documentary information artefact used to define, support, or evidence SORA compliance.",0.218782,0.0,0.142208,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C2,DSTL-SbD03-C4-R3-C2 — Prioritise and promptly implement vulnerability-management improvements.,,1,https://example.org/ontology/sora#Implement,Implement,,0.414173,0.230492,0.349884,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C2,DSTL-SbD03-C4-R3-C2 — Prioritise and promptly implement vulnerability-management improvements.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.174068,0.045215,0.128969,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C2,DSTL-SbD03-C4-R3-C2 — Prioritise and promptly implement vulnerability-management improvements.,,3,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.169103,0.041647,0.124494,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C3,DSTL-SbD03-C4-R3-C3 — Escalate relevant analysis to senior management.,,1,https://example.org/ontology/sora#Analyse,Analyse,,0.231623,0.0,0.150555,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C3,DSTL-SbD03-C4-R3-C3 — Escalate relevant analysis to senior management.,,2,https://example.org/ontology/sora#Manage,Manage,,0.175586,0.0,0.114131,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C3,DSTL-SbD03-C4-R3-C3 — Escalate relevant analysis to senior management.,,3,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.149867,0.043286,0.112564,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C4,DSTL-SbD03-C4-R3-C4 — Use sector-wide and national incident insights to inform vulnerability management.,,1,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.151404,0.035253,0.110751,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C4,DSTL-SbD03-C4-R3-C4 — Use sector-wide and national incident insights to inform vulnerability management.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.141258,0.038273,0.105213,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R3-C4,DSTL-SbD03-C4-R3-C4 — Use sector-wide and national incident insights to inform vulnerability management.,,3,https://example.org/ontology/sora#Manage,Manage,,0.141868,0.0,0.092214,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R4,DSTL-SbD03-C4-R4 — Vulnerability Management,,1,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.251915,0.068376,0.187676,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R4,DSTL-SbD03-C4-R4 — Vulnerability Management,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.230481,0.074233,0.175794,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-C4-R4,DSTL-SbD03-C4-R4 — Vulnerability Management,,3,https://example.org/ontology/sora#Manage,Manage,,0.259338,0.0,0.168569,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_02,Risk Management Integration,,1,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.403056,0.330071,0.377512,low review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_02,Risk Management Integration,,2,https://example.org/ontology/sora#Integrity,Integrity,,0.354641,0.0,0.230516,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_02,Risk Management Integration,,3,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.288247,0.093968,0.220249,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_03,Communication and Coordination,,1,https://example.org/ontology/sora#AE-OSO16-I-Criterion_02,Coordination training,,0.586455,0.293029,0.483756,medium review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_03,Communication and Coordination,,2,https://example.org/ontology/sora#AE-OSO16-I-Criterion_01,Coordination procedures,,0.559125,0.296949,0.467363,medium review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_03,Communication and Coordination,,3,https://example.org/ontology/sora#AE-OSO16-I-Criterion_03,Communication devices,,0.555814,0.279375,0.45906,medium review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_04,Vulnerability Management,,1,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.31277,0.124202,0.246771,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_04,Vulnerability Management,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.286158,0.134843,0.233197,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD03-Criterion_04,Vulnerability Management,,3,https://example.org/ontology/sora#Manage,Manage,,0.321986,0.0,0.209291,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1,DSTL-SbD04-C1-R1 — Cyber Resilient Architecture,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.337733,0.0,0.219526,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1,DSTL-SbD04-C1-R1 — Cyber Resilient Architecture,,2,https://example.org/ontology/sora#CY-OSO05-A-Criterion_03,Resilience in the face of a cyber attack,,0.274544,0.064281,0.200952,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1,DSTL-SbD04-C1-R1 — Cyber Resilient Architecture,,3,https://example.org/ontology/sora#CY-OSO05-I-Criterion_03,Resilience in the face of a cyberattack,,0.236595,0.0,0.153786,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C1,"DSTL-SbD04-C1-R1-C1 — Maintain processes to review, test, evaluate and improve capability architecture.",,1,https://example.org/ontology/sora#Evaluate,Evaluate,,0.358873,0.238795,0.316846,low review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C1,"DSTL-SbD04-C1-R1-C1 — Maintain processes to review, test, evaluate and improve capability architecture.",,2,https://example.org/ontology/sora#Maintain,Maintain,,0.275438,0.167264,0.237577,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C1,"DSTL-SbD04-C1-R1-C1 — Maintain processes to review, test, evaluate and improve capability architecture.",,3,https://example.org/ontology/sora#Review,Review,,0.187212,0.171858,0.181838,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C2,DSTL-SbD04-C1-R1-C2 — Ensure architecture review/testing/evaluation/improvement is performed by SQEP.,,1,https://example.org/ontology/sora#Review,Review,,0.164857,0.165795,0.165185,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C2,DSTL-SbD04-C1-R1-C2 — Ensure architecture review/testing/evaluation/improvement is performed by SQEP.,,2,https://example.org/ontology/sora#Evaluate,Evaluate,,0.19337,0.0,0.12569,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C2,DSTL-SbD04-C1-R1-C2 — Ensure architecture review/testing/evaluation/improvement is performed by SQEP.,,3,https://example.org/ontology/sora#OSO_20,OSO_20: Human Factors evaluation and HMI appropriate for the mission,,0.126296,0.065472,0.105008,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C3,DSTL-SbD04-C1-R1-C3 — Use architecture assurance to ensure alignment with the wider programme and Defence.,,1,https://example.org/ontology/sora#Assurance,Assurance,,0.366631,0.206319,0.310522,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C3,DSTL-SbD04-C1-R1-C3 — Use architecture assurance to ensure alignment with the wider programme and Defence.,,2,https://example.org/ontology/sora#ContinuingAssurance,Continuing Assurance,,0.245192,0.104384,0.195909,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C1-R1-C3,DSTL-SbD04-C1-R1-C3 — Use architecture assurance to ensure alignment with the wider programme and Defence.,,3,https://example.org/ontology/sora#DefenceinDepth,Defence in Depth,,0.200384,0.100418,0.165396,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C2-R1,DSTL-SbD04-C2-R1 — Asset Management,,1,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.263483,0.069824,0.195703,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C2-R1,DSTL-SbD04-C2-R1 — Asset Management,,2,https://example.org/ontology/sora#SupplyChainSecurityManagement,Supply Chain Security Management,,0.264036,0.064314,0.194133,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C2-R1,DSTL-SbD04-C2-R1 — Asset Management,,3,https://example.org/ontology/sora#Manage,Manage,,0.296472,0.0,0.192707,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1,DSTL-SbD04-C3-R1 — Data Protection and Resilience,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.534733,0.283499,0.446801,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1,DSTL-SbD04-C3-R1 — Data Protection and Resilience,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.344361,0.143887,0.274195,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1,DSTL-SbD04-C3-R1 — Data Protection and Resilience,,3,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection,,0.336037,0.136754,0.266288,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1-C1,DSTL-SbD04-C3-R1-C1 — Identify all data essential to programme functioning or that could assist a threat actor.,,1,https://example.org/ontology/sora#CyberThreat,Cyber Threat,,0.205209,0.087072,0.163861,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1-C1,DSTL-SbD04-C3-R1-C1 — Identify all data essential to programme functioning or that could assist a threat actor.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.175355,0.049611,0.131344,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1-C1,DSTL-SbD04-C3-R1-C1 — Identify all data essential to programme functioning or that could assist a threat actor.,,3,https://example.org/ontology/sora#AE-OSO03-I-Criterion_01,Maintenance competence and programme,,0.131055,0.050131,0.102731,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1-C2,DSTL-SbD04-C3-R1-C2 — Document the identified data.,,1,https://example.org/ontology/sora#Document,Document,"A documentary information artefact used to define, support, or evidence SORA compliance.",0.457179,0.064267,0.31966,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1-C2,DSTL-SbD04-C3-R1-C2 — Document the identified data.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.101554,0.122644,0.108936,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R1-C2,DSTL-SbD04-C3-R1-C2 — Document the identified data.,,3,https://example.org/ontology/sora#CY-OSO01-A-Criterion_02,IT and data security (evidence),,0.10031,0.093442,0.097906,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2,DSTL-SbD04-C3-R2 — Data Protection and Resilience,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.530411,0.28005,0.442785,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2,DSTL-SbD04-C3-R2 — Data Protection and Resilience,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.341578,0.142137,0.271774,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2,DSTL-SbD04-C3-R2 — Data Protection and Resilience,,3,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection,,0.333321,0.135091,0.26394,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C1,"DSTL-SbD04-C3-R2-C1 — Protect data in transit, including third-party transfers.",,1,https://example.org/ontology/sora#CompetentThirdParty,Competent Third Party,,0.21802,0.137219,0.18974,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C1,"DSTL-SbD04-C3-R2-C1 — Protect data in transit, including third-party transfers.",,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.138851,0.04476,0.105919,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C1,"DSTL-SbD04-C3-R2-C1 — Protect data in transit, including third-party transfers.",,3,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.107125,0.090809,0.101415,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C2,DSTL-SbD04-C3-R2-C2 — Apply appropriate physical and technical protection to stored data.,,1,https://example.org/ontology/sora#PhysicalSecurity,Physical security,,0.366881,0.136479,0.286241,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C2,DSTL-SbD04-C3-R2-C2 — Apply appropriate physical and technical protection to stored data.,,2,https://example.org/ontology/sora#CY-OSO03-I-Criterion_03,Physical security,,0.366881,0.136479,0.286241,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C2,DSTL-SbD04-C3-R2-C2 — Apply appropriate physical and technical protection to stored data.,,3,https://example.org/ontology/sora#CY-OSO07-X-Criterion_01,Physical Inspection,,0.372027,0.118249,0.283205,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C3,DSTL-SbD04-C3-R2-C3 — Secure and test backups.,,1,https://example.org/ontology/sora#Test,Test,,0.341226,0.26625,0.314984,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C3,DSTL-SbD04-C3-R2-C3 — Secure and test backups.,,2,https://example.org/ontology/sora#CY-OSO05-I-Criterion_05,Test and security validation,,0.253783,0.109822,0.203397,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R2-C3,DSTL-SbD04-C3-R2-C3 — Secure and test backups.,,3,https://example.org/ontology/sora#SecurebyDefault,Secure by Default,,0.147836,0.105884,0.133153,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3,DSTL-SbD04-C3-R3 — Data Protection and Resilience,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.529443,0.278893,0.44175,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3,DSTL-SbD04-C3-R3 — Data Protection and Resilience,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.340954,0.14155,0.271163,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3,DSTL-SbD04-C3-R3 — Data Protection and Resilience,,3,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection,,0.332712,0.134533,0.263349,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C1,DSTL-SbD04-C3-R3-C1 — Understand where critical data is stored.,,1,https://example.org/ontology/sora#Store,Store,,0.275496,0.0,0.179073,very low textual similarity,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C1,DSTL-SbD04-C3-R3-C1 — Understand where critical data is stored.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.162399,0.112862,0.145061,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C1,DSTL-SbD04-C3-R3-C1 — Understand where critical data is stored.,,3,https://example.org/ontology/sora#CY-OSO01-A-Criterion_02,IT and data security (evidence),,0.12677,0.085988,0.112497,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C2,DSTL-SbD04-C3-R3-C2 — Understand where critical data travels.,,1,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.160852,0.111256,0.143494,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C2,DSTL-SbD04-C3-R3-C2 — Understand where critical data travels.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_02,IT and data security (evidence),,0.125563,0.084765,0.111284,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C2,DSTL-SbD04-C3-R3-C2 — Understand where critical data travels.,,3,https://example.org/ontology/sora#CY-OSO23-X-Criterion_01,Trusted weather and supplier data integrity,,0.09096,0.051612,0.077188,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C3,DSTL-SbD04-C3-R3-C3 — Understand how compromise of critical data impacts functions.,,1,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.139632,0.0923,0.123066,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C3,DSTL-SbD04-C3-R3-C3 — Understand how compromise of critical data impacts functions.,,2,https://example.org/ontology/sora#CY-OSO01-A-Criterion_02,IT and data security (evidence),,0.108999,0.070323,0.095462,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C3,DSTL-SbD04-C3-R3-C3 — Understand how compromise of critical data impacts functions.,,3,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.09691,0.045494,0.078915,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C4,DSTL-SbD04-C3-R3-C4 — Understand third-party handling of critical data.,,1,https://example.org/ontology/sora#CompetentThirdParty,Competent Third Party,,0.250639,0.149661,0.215297,very low textual similarity,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C4,DSTL-SbD04-C3-R3-C4 — Understand third-party handling of critical data.,,2,https://example.org/ontology/sora#Handle,Handle,,0.212062,0.0,0.137841,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R3-C4,DSTL-SbD04-C3-R3-C4 — Understand third-party handling of critical data.,,3,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.11003,0.099043,0.106185,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4,DSTL-SbD04-C3-R4 — Data Protection and Resilience,,1,https://example.org/ontology/sora#Resilience,Resilience,,0.529966,0.280179,0.44254,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4,DSTL-SbD04-C3-R4 — Data Protection and Resilience,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection,,0.341291,0.142202,0.27161,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4,DSTL-SbD04-C3-R4 — Data Protection and Resilience,,3,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection,,0.333041,0.135153,0.26378,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4-C1,DSTL-SbD04-C3-R4-C1 — Understand the impact of data compromise or unavailability on essential functions.,,1,https://example.org/ontology/sora#Availability,Availability,,0.358353,0.0,0.232929,very low textual similarity,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4-C1,DSTL-SbD04-C3-R4-C1 — Understand the impact of data compromise or unavailability on essential functions.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.134543,0.090236,0.119036,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4-C1,DSTL-SbD04-C3-R4-C1 — Understand the impact of data compromise or unavailability on essential functions.,,3,https://example.org/ontology/sora#OSO_04,OSO_04: UAS components essential to safe operation are developed to airworthi...,,0.132975,0.043651,0.101712,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4-C2,DSTL-SbD04-C3-R4-C2 — Document that impact.,,1,https://example.org/ontology/sora#Document,Document,"A documentary information artefact used to define, support, or evidence SORA compliance.",0.486168,0.070849,0.340806,low review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4-C2,DSTL-SbD04-C3-R4-C2 — Document that impact.,,2,https://example.org/ontology/sora#AE-OSO08-I-C3-L4-C2,AE-OSO08-I-C3-L4-C2,,0.104653,0.063397,0.090214,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD04-C3-R4-C2,DSTL-SbD04-C3-R4-C2 — Document that impact.,,3,https://example.org/ontology/sora#AE-OSO01-I-C1-L4-C2,AE-OSO01-I-C1-L4-C2,,0.088954,0.02882,0.067907,very low textual similarity,False,,,,
