source_iri,source_label,source_comment,candidate_rank,target_iri,target_label,target_comment,label_similarity,context_similarity,combined_similarity,ranking_band,reciprocal_best,manual_classification,assurance_relevance,reviewer_decision,review_notes
https://example.org/mod-sbd#SecurityAwarenessMeasurement,Security Awareness Measurement,Evidence of security-awareness effectiveness based on behavioural impact rather than attendance alone.,1,https://example.org/ontology/sora#SORARequirementElement,SORARequirementElement,A source or analytical element used to represent SORA requirement structure.,0.133546,0.0,0.086805,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskGovernanceSecurityPractice,Risk and Governance Security Practice,A security principle or practice concerned with risk-informed governance.,2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.133207,0.0,0.086585,very low textual similarity,False,,,,
https://example.org/mod-sbd#ResidualCyberRisk,Residual Cyber Risk,"Cyber risk remaining after controls or responses, considered against risk appetite for decision-making.",3,https://example.org/ontology/sora#CybersecurityAccreditation,CybersecurityAccreditation,An industry-recognised cybersecurity accreditation.,0.133071,0.0,0.086496,very low textual similarity,False,,,,
https://example.org/mod-sbd#TestSecurityResilience,Test Security or Resilience,"Test security or resilience mechanisms, processes, plans or controls.",3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.133021,0.0,0.086464,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskGovernanceSecurityPractice,Risk and Governance Security Practice,A security principle or practice concerned with risk-informed governance.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.110215,0.04116,0.086046,very low textual similarity,False,,,,
https://example.org/mod-sbd#SocioTechnicalRisk,Socio-Technical Risk,"Risk arising from interacting technical, human, organisational, policy and workflow factors.",2,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.072564,0.109861,0.085618,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskOwnerRole,Risk Owner,An empowered and accountable role responsible for informed decisions about capability risk.,1,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.115587,0.027973,0.084922,very low textual similarity,False,,,,
https://example.org/mod-sbd#ConductThreatAnalysis,Conduct Threat Analysis,Analyse systems from a threat-actor perspective and anticipate probable attack methods.,2,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.109029,0.039811,0.084803,very low textual similarity,False,,,,
https://example.org/mod-sbd#GovernanceActivity,Governance Activity,"An activity that directs, coordinates, reviews or communicates cybersecurity governance.",2,https://example.org/ontology/sora#MaintenanceRecord,MaintenanceRecord,A retained record of maintenance activity or status.,0.093136,0.069227,0.084768,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatModelling,Threat Modelling,"Represent plausible adversarial objectives, methods and system perspectives to understand attack possibilities.",2,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.119287,0.020391,0.084673,very low textual similarity,False,,,,
https://example.org/mod-sbd#SupplyChainSecurityPractice,Supply-Chain Security Practice,A security practice concerned with acquisition and supplier-chain risk.,3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.130252,0.0,0.084664,very low textual similarity,False,,,,
https://example.org/mod-sbd#ConductThreatAnalysis,Conduct Threat Analysis,Analyse systems from a threat-actor perspective and anticipate probable attack methods.,3,https://example.org/ontology/sora#AnalyticalRequirementElement,AnalyticalRequirementElement,A non-official analytical element introduced to represent the semantics of an official source requirement without altering it.,0.129713,0.0,0.084313,very low textual similarity,False,,,,
https://example.org/mod-sbd#AnalyseRisk,Analyse Risk,Analyse identified cyber risks.,3,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.105708,0.044052,0.084129,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityWorkingGroup,Security Working Group,"A governance group used to manage, coordinate and communicate cybersecurity decisions and risks.",3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.118952,0.018452,0.083777,very low textual similarity,False,,,,
https://example.org/mod-sbd#TechnologicalChangeRisk,Technological Change Risk,Risk arising from technological developments or changes that may adversely affect essential systems or invalidate prior assessments.,2,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.062908,0.121209,0.083313,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityAwarenessMeasurement,Security Awareness Measurement,Evidence of security-awareness effectiveness based on behavioural impact rather than attendance alone.,2,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.108174,0.036426,0.083062,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityAwarenessMeasurement,Security Awareness Measurement,Evidence of security-awareness effectiveness based on behavioural impact rather than attendance alone.,3,https://example.org/ontology/sora#SORARequirement,SORARequirement,An official claimable SORA obligation from the controlled requirements register.,0.127078,0.0,0.0826,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskOwnerRole,Risk Owner,An empowered and accountable role responsible for informed decisions about capability risk.,2,https://example.org/ontology/sora#SafetyRisk,SafetyRisk,Risk to aviation safety addressed by SORA.,0.107462,0.034219,0.081827,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskResponse,Risk Response,"The chosen, prioritised, planned, tracked and communicated response to identified risk.",2,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.109901,0.026572,0.080736,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskAppetite,Risk Appetite,The level and type of cyber risk the programme is prepared to accept and use in decision-making.,1,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.099377,0.045576,0.080546,very low textual similarity,False,,,,
https://example.org/mod-sbd#AcquireSecurely,Acquire Securely,"Acquire systems, services, components or resources with cybersecurity considerations built into procurement.",1,https://example.org/ontology/sora#SORARequirement,SORARequirement,An official claimable SORA obligation from the controlled requirements register.,0.121929,0.0,0.079254,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskContributor,Risk Contributor,A condition or factor that contributes to cybersecurity risk.,2,https://example.org/ontology/sora#Actor,Actor,"A person or organisation that can participate in, be responsible for, or provide services relevant to SORA assurance.",0.121056,0.0,0.078687,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskAppetiteStatement,Risk Appetite Statement,A documented statement defining organisational or Defence risk appetite.,2,https://example.org/ontology/sora#OperationalStateType,OperationalStateType,"A controlled type describing the state of an operation relevant to SORA risk, including loss of control.",0.108586,0.022639,0.078505,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskResponse,Risk Response,"The chosen, prioritised, planned, tracked and communicated response to identified risk.",3,https://example.org/ontology/sora#SafetyRisk,SafetyRisk,Risk to aviation safety addressed by SORA.,0.102176,0.032504,0.077791,very low textual similarity,False,,,,
https://example.org/mod-sbd#MonitorRiskEffectiveness,Monitor Risk or Effectiveness,"Monitor security, risk, controls, remediation or resilience and review effectiveness over time.",2,https://example.org/ontology/sora#OperationalSafetyObjective,OperationalSafetyObjective,A SORA Operational Safety Objective (OSO) to which criteria and requirements are allocated.,0.118653,0.0,0.077124,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskTreatment,Risk Treatment,A concept describing the selected response or treatment of identified risk.,2,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.103733,0.026067,0.07655,very low textual similarity,False,,,,
https://example.org/mod-sbd#InherentRisk,Inherent Risk,"Risk determined from threat, vulnerability, likelihood and impact before the selected risk response is considered.",1,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.095514,0.038869,0.075688,very low textual similarity,False,,,,
https://example.org/mod-sbd#InherentRisk,Inherent Risk,"Risk determined from threat, vulnerability, likelihood and impact before the selected risk response is considered.",2,https://example.org/ontology/sora#SafetyRisk,SafetyRisk,Risk to aviation safety addressed by SORA.,0.0888,0.047548,0.074362,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskTreatment,Risk Treatment,A concept describing the selected response or treatment of identified risk.,3,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.096937,0.029095,0.073192,very low textual similarity,False,,,,
https://example.org/mod-sbd#MonitorRiskEffectiveness,Monitor Risk or Effectiveness,"Monitor security, risk, controls, remediation or resilience and review effectiveness over time.",3,https://example.org/ontology/sora#Actor,Actor,"A person or organisation that can participate in, be responsible for, or provide services relevant to SORA assurance.",0.111667,0.0,0.072583,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskAppetite,Risk Appetite,The level and type of cyber risk the programme is prepared to accept and use in decision-making.,2,https://example.org/ontology/sora#SafetyRisk,SafetyRisk,Risk to aviation safety addressed by SORA.,0.092391,0.03212,0.071296,very low textual similarity,False,,,,
https://example.org/mod-sbd#PlanRiskResponse,Plan Risk Response,"Choose, plan, track and communicate a response to identified risk.",3,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.093583,0.026658,0.070159,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatAssumption,Threat Assumption,An explicit assumption about relevant threats used as a basis for risk assessment.,3,https://example.org/ontology/sora#AssuranceClaim,AssuranceClaim,"A claim that a SORA-relevant requirement, integrity level, or assurance condition is satisfied.",0.097469,0.018797,0.069934,very low textual similarity,False,,,,
https://example.org/mod-sbd#DevelopAttackScenarios,Develop Attack Scenarios,Develop and maintain plausible attack scenarios based on threat-actor objectives.,1,https://example.org/ontology/sora#FlightEnvelope,FlightEnvelope,The designed or permitted flight envelope relevant to operational safety and protection functions.,0.101121,0.0,0.065729,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskContributor,Risk Contributor,A condition or factor that contributes to cybersecurity risk.,3,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.082292,0.03434,0.065509,very low textual similarity,False,,,,
https://example.org/mod-sbd#IdentifyRisk,Identify Risk,Identify cyber risks affecting programme capabilities or essential functions.,3,https://example.org/ontology/sora#SafetyRisk,SafetyRisk,Risk to aviation safety addressed by SORA.,0.091162,0.017051,0.065224,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskAppetiteStatement,Risk Appetite Statement,A documented statement defining organisational or Defence risk appetite.,3,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.085346,0.027589,0.065131,very low textual similarity,False,,,,
https://example.org/mod-sbd#GovernanceActivity,Governance Activity,"An activity that directs, coordinates, reviews or communicates cybersecurity governance.",3,https://example.org/ontology/sora#MaintenanceLog,MaintenanceLog,A log recording maintenance performed on the UAS.,0.099812,0.0,0.064878,very low textual similarity,False,,,,
https://example.org/mod-sbd#IncidentContainment,Incident Containment,Contain or limit the impact of an incident during response.,2,https://example.org/ontology/sora#ControlStation,ControlStation,A station used to control or supervise the unmanned aircraft.,0.096248,0.0,0.062561,very low textual similarity,False,,,,
https://example.org/mod-sbd#IncidentContainment,Incident Containment,Contain or limit the impact of an incident during response.,3,https://example.org/ontology/sora#OSORobustnessAssignment,OSORobustnessAssignment,A reified assignment connecting an OSO and SAIL context to the required robustness level.,0.095859,0.0,0.062308,very low textual similarity,False,,,,
https://example.org/mod-sbd#AcquireSecurely,Acquire Securely,"Acquire systems, services, components or resources with cybersecurity considerations built into procurement.",2,https://example.org/ontology/sora#SORARequirementElement,SORARequirementElement,A source or analytical element used to represent SORA requirement structure.,0.094974,0.0,0.061733,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureDevelopment,Secure Development,Integrate and monitor secure development practices throughout delivery.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.092995,0.0,0.060447,very low textual similarity,False,,,,
https://example.org/mod-sbd#DevelopSecurely,Develop Securely,Integrate secure practices throughout capability development and delivery.,2,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.074759,0.032814,0.060078,very low textual similarity,False,,,,
https://example.org/mod-sbd#PrioritiseRisk,Prioritise Risk,"Prioritise risks, improvements, responses or recovery actions.",1,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.083533,0.014083,0.059225,very low textual similarity,False,,,,
https://example.org/mod-sbd#DevelopSecurely,Develop Securely,Integrate secure practices throughout capability development and delivery.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.088653,0.0,0.057625,very low textual similarity,False,,,,
https://example.org/mod-sbd#Asset,Asset,A tangible or intangible programme resource or object subject to management or protection.,3,https://example.org/ontology/sora#SafetyAssessment,SafetyAssessment,A documented safety assessment used to support SORA assurance.,0.088288,0.0,0.057387,very low textual similarity,False,,,,
https://example.org/mod-sbd#InherentRisk,Inherent Risk,"Risk determined from threat, vulnerability, likelihood and impact before the selected risk response is considered.",3,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.0579,0.055456,0.057044,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskAppetite,Risk Appetite,The level and type of cyber risk the programme is prepared to accept and use in decision-making.,3,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.060197,0.05076,0.056894,very low textual similarity,False,,,,
https://example.org/mod-sbd#PrioritiseRisk,Prioritise Risk,"Prioritise risks, improvements, responses or recovery actions.",2,https://example.org/ontology/sora#SafetyRisk,SafetyRisk,Risk to aviation safety addressed by SORA.,0.077661,0.017228,0.056509,very low textual similarity,False,,,,
https://example.org/mod-sbd#AcquireSecurely,Acquire Securely,"Acquire systems, services, components or resources with cybersecurity considerations built into procurement.",3,https://example.org/ontology/sora#RequirementClassification,RequirementClassification,A controlled classification distinguishing Annex E safety requirements from Cyber Extension cyber-safety/security requirements.,0.08691,0.0,0.056492,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskOwnerRole,Risk Owner,An empowered and accountable role responsible for informed decisions about capability risk.,3,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.070016,0.02965,0.055888,very low textual similarity,False,,,,
https://example.org/mod-sbd#SocioTechnicalRisk,Socio-Technical Risk,"Risk arising from interacting technical, human, organisational, policy and workflow factors.",3,https://example.org/ontology/sora#SafetyRisk,SafetyRisk,Risk to aviation safety addressed by SORA.,0.067464,0.030738,0.05461,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureDisposal,Secure Disposal,Apply security controls and classification rules when disposing of assets or capabilities.,1,https://example.org/ontology/sora#Failure,Failure,A failure of the UAS or supporting system relevant to safety or assurance.,0.080866,0.0,0.052563,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureDisposal,Secure Disposal,Apply security controls and classification rules when disposing of assets or capabilities.,2,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.067657,0.020942,0.051307,very low textual similarity,False,,,,
https://example.org/mod-sbd#SbDPrinciple,SbD Principle,An official MOD Secure by Design principle grouping related criteria and requirements.,2,https://example.org/ontology/sora#OperationalSafetyObjective,OperationalSafetyObjective,A SORA Operational Safety Objective (OSO) to which criteria and requirements are allocated.,0.0,0.141171,0.04941,very low textual similarity,False,,,,
https://example.org/mod-sbd#KnowledgeAsset,Knowledge Asset,Knowledge required to support programme or operational activity.,2,https://example.org/ontology/sora#AssessmentArtifact,AssessmentArtifact,A documented result or artefact produced by an assessment or appraisal.,0.075748,0.0,0.049236,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureDisposal,Secure Disposal,Apply security controls and classification rules when disposing of assets or capabilities.,3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.074633,0.0,0.048511,very low textual similarity,False,,,,
https://example.org/mod-sbd#TechnologicalChangeRisk,Technological Change Risk,Risk arising from technological developments or changes that may adversely affect essential systems or invalidate prior assessments.,3,https://example.org/ontology/sora#SecurityMechanism,SecurityMechanism,"A security mechanism or control approach such as access control, encryption, anti-replay, digital signatures, hashes, malware protection, or wireless protection.",0.074597,0.0,0.048488,very low textual similarity,False,,,,
https://example.org/mod-sbd#DisposeSecurely,Dispose Securely,Dispose of assets or capabilities securely in accordance with required procedures and classification rules.,1,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.070891,0.0,0.046079,very low textual similarity,False,,,,
https://example.org/mod-sbd#DisposeSecurely,Dispose Securely,Dispose of assets or capabilities securely in accordance with required procedures and classification rules.,2,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.069684,0.0,0.045295,very low textual similarity,False,,,,
https://example.org/mod-sbd#Incident,Incident,"A security incident or near miss that triggers review, response, forensics, recovery or lessons learned.",1,https://example.org/ontology/sora#Credential,Credential,A formal credential indicating recognised organisational or individual standing.,0.068516,0.0,0.044535,very low textual similarity,False,,,,
https://example.org/mod-sbd#AttackTechnique,Attack Method or Technique,A method or technique by which a threat actor could attack or analyse a system.,2,https://example.org/ontology/sora#ThreatType,ThreatType,A controlled type of cybersecurity threat or attack referenced by the SORA Cyber Safety Extension.,0.023255,0.082933,0.044142,very low textual similarity,False,,,,
https://example.org/mod-sbd#Incident,Incident,"A security incident or near miss that triggers review, response, forensics, recovery or lessons learned.",2,https://example.org/ontology/sora#EvidenceArtifact,EvidenceArtifact,Evidence supplied or retained to support satisfaction of a SORA requirement.,0.066938,0.0,0.04351,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier2Supplier,Tier 2 Supplier,A second-tier supplier within the supply-chain assurance scope.,1,https://example.org/ontology/sora#NotApplicablePlaceholder,NotApplicablePlaceholder,An official Low/Medium/High register placeholder whose source content is N/A or otherwise non-positive.,0.065809,0.0,0.042776,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier3Supplier,Tier 3 Supplier,A third-tier supplier within the supply-chain assurance scope.,1,https://example.org/ontology/sora#NotApplicablePlaceholder,NotApplicablePlaceholder,An official Low/Medium/High register placeholder whose source content is N/A or otherwise non-positive.,0.065809,0.0,0.042776,very low textual similarity,False,,,,
https://example.org/mod-sbd#DevelopAttackScenarios,Develop Attack Scenarios,Develop and maintain plausible attack scenarios based on threat-actor objectives.,2,https://example.org/ontology/sora#ThreatType,ThreatType,A controlled type of cybersecurity threat or attack referenced by the SORA Cyber Safety Extension.,0.023993,0.077137,0.042593,very low textual similarity,False,,,,
https://example.org/mod-sbd#TestingEvidence,Testing Evidence,"Evidence produced by security, resilience, process, plan or backup testing.",2,https://example.org/ontology/sora#ApplicabilityReference,ApplicabilityReference,A SORA element whose primary semantics are applicability or cross-reference to another requirement/source section.,0.065099,0.0,0.042314,very low textual similarity,False,,,,
https://example.org/mod-sbd#Incident,Incident,"A security incident or near miss that triggers review, response, forensics, recovery or lessons learned.",3,https://example.org/ontology/sora#SecurityPrincipleOrPractice,SecurityPrincipleOrPractice,A named cybersecurity principle or practice referenced by the Cyber Safety Extension.,0.064938,0.0,0.04221,very low textual similarity,False,,,,
https://example.org/mod-sbd#KnowledgeAsset,Knowledge Asset,Knowledge required to support programme or operational activity.,3,https://example.org/ontology/sora#OperationalProcedure,OperationalProcedure,"A procedure governing normal, contingency, emergency, inspection, or other operational activity.",0.0,0.120056,0.04202,very low textual similarity,False,,,,
https://example.org/mod-sbd#DisposeSecurely,Dispose Securely,Dispose of assets or capabilities securely in accordance with required procedures and classification rules.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.064265,0.0,0.041772,very low textual similarity,False,,,,
https://example.org/mod-sbd#ReviewIncidents,Review Incidents,"Review incidents and near misses to understand causes, effects and improvements.",1,https://example.org/ontology/sora#ManagementSystem,ManagementSystem,A managed organisational system used to control an assurance-relevant domain.,0.06258,0.0,0.040677,very low textual similarity,False,,,,
https://example.org/mod-sbd#AttackScenario,Attack Scenario,A plausible scenario describing how a threat actor may pursue an objective against the programme or capability.,1,https://example.org/ontology/sora#ThreatType,ThreatType,A controlled type of cybersecurity threat or attack referenced by the SORA Cyber Safety Extension.,0.029646,0.054254,0.038259,very low textual similarity,False,,,,
https://example.org/mod-sbd#PrioritiseRisk,Prioritise Risk,"Prioritise risks, improvements, responses or recovery actions.",3,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.050599,0.014927,0.038114,very low textual similarity,False,,,,
https://example.org/mod-sbd#InsiderThreat,Insider Threat,"A threat originating from an insider, explicitly included in socio-technical risk considerations.",3,https://example.org/ontology/sora#NotApplicablePlaceholder,NotApplicablePlaceholder,An official Low/Medium/High register placeholder whose source content is N/A or otherwise non-positive.,0.058282,0.0,0.037884,very low textual similarity,False,,,,
https://example.org/mod-sbd#ReviewIncidents,Review Incidents,"Review incidents and near misses to understand causes, effects and improvements.",2,https://example.org/ontology/sora#EvidenceArtifact,EvidenceArtifact,Evidence supplied or retained to support satisfaction of a SORA requirement.,0.057511,0.0,0.037382,very low textual similarity,False,,,,
https://example.org/mod-sbd#MonitoringEvidence,Monitoring Evidence,"Evidence from ongoing monitoring of controls, risk, remediations, capabilities or resilience.",2,https://example.org/ontology/sora#ApplicabilityReference,ApplicabilityReference,A SORA element whose primary semantics are applicability or cross-reference to another requirement/source section.,0.055335,0.0,0.035968,very low textual similarity,False,,,,
https://example.org/mod-sbd#PrimeSupplier,Prime Supplier,"The principal contracted supplier with which MOD conducts planning, due diligence and contractual risk treatment.",1,https://example.org/ontology/sora#NotApplicablePlaceholder,NotApplicablePlaceholder,An official Low/Medium/High register placeholder whose source content is N/A or otherwise non-positive.,0.054735,0.0,0.035578,very low textual similarity,False,,,,
https://example.org/mod-sbd#DevelopAttackScenarios,Develop Attack Scenarios,Develop and maintain plausible attack scenarios based on threat-actor objectives.,3,https://example.org/ontology/sora#SAILLevel,SAILLevel,A Specific Assurance and Integrity Level used by SORA to determine required OSO robustness.,0.054065,0.0,0.035142,very low textual similarity,False,,,,
https://example.org/mod-sbd#IncidentResponse,Incident Response,Prepare for and manage cyber incidents to contain impact and sustain essential functions.,2,https://example.org/ontology/sora#SecurityPrincipleOrPractice,SecurityPrincipleOrPractice,A named cybersecurity principle or practice referenced by the Cyber Safety Extension.,0.041901,0.02045,0.034393,very low textual similarity,False,,,,
https://example.org/mod-sbd#TestingEvidence,Testing Evidence,"Evidence produced by security, resilience, process, plan or backup testing.",3,https://example.org/ontology/sora#TrainingRecord,TrainingRecord,A retained record of training completed or competence evidence.,0.018382,0.062375,0.03378,very low textual similarity,False,,,,
https://example.org/mod-sbd#ReviewIncidents,Review Incidents,"Review incidents and near misses to understand causes, effects and improvements.",3,https://example.org/ontology/sora#SafetyManagementSystem,SafetyManagementSystem,A safety management system in line with the principles required by Annex E OSO #01.,0.048768,0.0,0.031699,very low textual similarity,False,,,,
https://example.org/mod-sbd#MonitoringEvidence,Monitoring Evidence,"Evidence from ongoing monitoring of controls, risk, remediations, capabilities or resilience.",3,https://example.org/ontology/sora#TrainingRecord,TrainingRecord,A retained record of training completed or competence evidence.,0.015625,0.061257,0.031596,very low textual similarity,False,,,,
https://example.org/mod-sbd#PrimeSupplier,Prime Supplier,"The principal contracted supplier with which MOD conducts planning, due diligence and contractual risk treatment.",2,https://example.org/ontology/sora#ApplicabilityReference,ApplicabilityReference,A SORA element whose primary semantics are applicability or cross-reference to another requirement/source section.,0.048311,0.0,0.031402,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier1Supplier,Tier 1 Supplier,A first-tier supplier within the supply-chain assurance scope.,2,https://example.org/ontology/sora#ApplicabilityReference,ApplicabilityReference,A SORA element whose primary semantics are applicability or cross-reference to another requirement/source section.,0.047766,0.0,0.031048,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier2Supplier,Tier 2 Supplier,A second-tier supplier within the supply-chain assurance scope.,2,https://example.org/ontology/sora#ApplicabilityReference,ApplicabilityReference,A SORA element whose primary semantics are applicability or cross-reference to another requirement/source section.,0.047766,0.0,0.031048,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier3Supplier,Tier 3 Supplier,A third-tier supplier within the supply-chain assurance scope.,2,https://example.org/ontology/sora#ApplicabilityReference,ApplicabilityReference,A SORA element whose primary semantics are applicability or cross-reference to another requirement/source section.,0.047766,0.0,0.031048,very low textual similarity,False,,,,
https://example.org/mod-sbd#AttackTechnique,Attack Method or Technique,A method or technique by which a threat actor could attack or analyse a system.,3,https://example.org/ontology/sora#Declaration,Declaration,A declaration made by an applicant/operator as a permitted assurance method at lower assurance levels.,0.0,0.087018,0.030456,very low textual similarity,False,,,,
https://example.org/mod-sbd#IncidentResponse,Incident Response,Prepare for and manage cyber incidents to contain impact and sustain essential functions.,3,https://example.org/ontology/sora#Credential,Credential,A formal credential indicating recognised organisational or individual standing.,0.044209,0.0,0.028736,very low textual similarity,False,,,,
https://example.org/mod-sbd#Vulnerability,Vulnerability,"A weakness that may be exploited and must be understood, assessed and managed.",2,https://example.org/ontology/sora#ManagementSystem,ManagementSystem,A managed organisational system used to control an assurance-relevant domain.,0.0,0.081936,0.028678,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier1Supplier,Tier 1 Supplier,A first-tier supplier within the supply-chain assurance scope.,3,https://example.org/ontology/sora#SORAConcept,SORAConcept,Root grouping class for concepts required to represent the controlled SORA supplier-assurance domain.,0.0,0.075487,0.02642,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier3Supplier,Tier 3 Supplier,A third-tier supplier within the supply-chain assurance scope.,3,https://example.org/ontology/sora#SORAConcept,SORAConcept,Root grouping class for concepts required to represent the controlled SORA supplier-assurance domain.,0.0,0.075487,0.02642,very low textual similarity,False,,,,
https://example.org/mod-sbd#IncidentResponsePlan,Incident Response Plan,"A maintained and tested plan defining how incidents are handled and integrated with continuity, supply-chain and infrastructure plans.",3,https://example.org/ontology/sora#Credential,Credential,A formal credential indicating recognised organisational or individual standing.,0.039296,0.0,0.025542,very low textual similarity,False,,,,
https://example.org/mod-sbd#PlanIncidentResponse,Plan Incident Response,"Establish, communicate, maintain, review, test and integrate incident response planning.",3,https://example.org/ontology/sora#Credential,Credential,A formal credential indicating recognised organisational or individual standing.,0.039296,0.0,0.025542,very low textual similarity,False,,,,
https://example.org/mod-sbd#Tier2Supplier,Tier 2 Supplier,A second-tier supplier within the supply-chain assurance scope.,3,https://example.org/ontology/sora#SORAConcept,SORAConcept,Root grouping class for concepts required to represent the controlled SORA supplier-assurance domain.,0.0,0.070238,0.024583,very low textual similarity,False,,,,
